"Date","Price","Open","High","Low","Vol.","Change %"
"05/07/1992","1,240.00","1,240.00","1,240.00","1,240.00","","0.65%"
"05/06/1992","1,232.00","1,232.00","1,232.00","1,232.00","","0.24%"
"05/05/1992","1,229.00","1,229.00","1,229.00","1,229.00","","0.82%"
"05/01/1992","1,219.00","1,219.00","1,219.00","1,219.00","","0.25%"
"04/30/1992","1,216.00","1,216.00","1,216.00","1,216.00","","1.25%"
"04/29/1992","1,201.00","1,201.00","1,201.00","1,201.00","","0.76%"
"04/28/1992","1,192.00","1,192.00","1,192.00","1,192.00","","0.34%"
"04/27/1992","1,188.00","1,188.00","1,188.00","1,188.00","","0.25%"
"04/24/1992","1,185.00","1,185.00","1,185.00","1,185.00","","0.51%"
"04/23/1992","1,179.00","1,179.00","1,179.00","1,179.00","","0.26%"
"04/22/1992","1,176.00","1,176.00","1,176.00","1,176.00","","0.09%"
"04/21/1992","1,175.00","1,175.00","1,175.00","1,175.00","","0.17%"
"04/16/1992","1,173.00","1,173.00","1,173.00","1,173.00","","0.34%"
"04/15/1992","1,169.00","1,169.00","1,169.00","1,169.00","","0.52%"
"04/14/1992","1,163.00","1,163.00","1,163.00","1,163.00","","1.04%"
"04/13/1992","1,151.00","1,151.00","1,151.00","1,151.00","","0.70%"
"04/10/1992","1,143.00","1,143.00","1,143.00","1,143.00","","0.00%"
"04/09/1992","1,143.00","1,143.00","1,143.00","1,143.00","","-0.52%"
"04/08/1992","1,149.00","1,149.00","1,149.00","1,149.00","","-0.43%"
"04/07/1992","1,154.00","1,154.00","1,154.00","1,154.00","","-0.52%"
"04/06/1992","1,160.00","1,160.00","1,160.00","1,160.00","","-0.85%"
"04/03/1992","1,170.00","1,170.00","1,170.00","1,170.00","","-0.51%"
"04/02/1992","1,176.00","1,176.00","1,176.00","1,176.00","","-0.25%"
"04/01/1992","1,179.00","1,179.00","1,179.00","1,179.00","","-0.08%"
"03/31/1992","1,180.00","1,180.00","1,180.00","1,180.00","","-0.51%"
"03/30/1992","1,186.00","1,186.00","1,186.00","1,186.00","","-0.92%"
"03/27/1992","1,197.00","1,197.00","1,197.00","1,197.00","","-0.58%"
"03/26/1992","1,204.00","1,204.00","1,204.00","1,204.00","","-0.58%"
"03/25/1992","1,211.00","1,211.00","1,211.00","1,211.00","","-0.08%"
"03/24/1992","1,212.00","1,212.00","1,212.00","1,212.00","","-0.16%"
"03/23/1992","1,214.00","1,214.00","1,214.00","1,214.00","","-0.08%"
"03/20/1992","1,215.00","1,215.00","1,215.00","1,215.00","","-0.65%"
"03/19/1992","1,223.00","1,223.00","1,223.00","1,223.00","","0.08%"
"03/18/1992","1,222.00","1,222.00","1,222.00","1,222.00","","0.58%"
"03/17/1992","1,215.00","1,215.00","1,215.00","1,215.00","","-0.41%"
"03/16/1992","1,220.00","1,220.00","1,220.00","1,220.00","","-0.65%"
"03/13/1992","1,228.00","1,228.00","1,228.00","1,228.00","","-0.24%"
"03/12/1992","1,231.00","1,231.00","1,231.00","1,231.00","","0.00%"
"03/11/1992","1,231.00","1,231.00","1,231.00","1,231.00","","-0.08%"
"03/10/1992","1,232.00","1,232.00","1,232.00","1,232.00","","0.24%"
"03/09/1992","1,229.00","1,229.00","1,229.00","1,229.00","","0.16%"
"03/06/1992","1,227.00","1,227.00","1,227.00","1,227.00","","0.00%"
"03/05/1992","1,227.00","1,227.00","1,227.00","1,227.00","","-0.08%"
"03/04/1992","1,228.00","1,228.00","1,228.00","1,228.00","","0.08%"
"03/03/1992","1,227.00","1,227.00","1,227.00","1,227.00","","0.33%"
"03/02/1992","1,223.00","1,223.00","1,223.00","1,223.00","","0.08%"
"02/28/1992","1,222.00","1,222.00","1,222.00","1,222.00","","-0.49%"
"02/27/1992","1,228.00","1,228.00","1,228.00","1,228.00","","0.08%"
"02/26/1992","1,227.00","1,227.00","1,227.00","1,227.00","","-0.57%"
"02/25/1992","1,234.00","1,234.00","1,234.00","1,234.00","","-0.16%"
"02/24/1992","1,236.00","1,236.00","1,236.00","1,236.00","","-0.88%"
"02/21/1992","1,247.00","1,247.00","1,247.00","1,247.00","","-1.03%"
"02/20/1992","1,260.00","1,260.00","1,260.00","1,260.00","","-0.47%"
"02/19/1992","1,266.00","1,266.00","1,266.00","1,266.00","","-1.25%"
"02/18/1992","1,282.00","1,282.00","1,282.00","1,282.00","","-1.31%"
"02/17/1992","1,299.00","1,299.00","1,299.00","1,299.00","","-1.22%"
"02/14/1992","1,315.00","1,315.00","1,315.00","1,315.00","","-0.60%"
"02/13/1992","1,323.00","1,323.00","1,323.00","1,323.00","","-1.19%"
"02/12/1992","1,339.00","1,339.00","1,339.00","1,339.00","","-0.74%"
"02/11/1992","1,349.00","1,349.00","1,349.00","1,349.00","","-0.52%"
"02/10/1992","1,356.00","1,356.00","1,356.00","1,356.00","","-0.66%"
"02/07/1992","1,365.00","1,365.00","1,365.00","1,365.00","","-0.51%"
"02/06/1992","1,372.00","1,372.00","1,372.00","1,372.00","","-1.51%"
"02/05/1992","1,393.00","1,393.00","1,393.00","1,393.00","","-0.64%"
"02/04/1992","1,402.00","1,402.00","1,402.00","1,402.00","","-1.34%"
"02/03/1992","1,421.00","1,421.00","1,421.00","1,421.00","","-0.63%"
"01/31/1992","1,430.00","1,430.00","1,430.00","1,430.00","","-0.69%"
"01/30/1992","1,440.00","1,440.00","1,440.00","1,440.00","","-0.48%"
"01/29/1992","1,447.00","1,447.00","1,447.00","1,447.00","","-1.43%"
"01/28/1992","1,468.00","1,468.00","1,468.00","1,468.00","","-1.01%"
"01/27/1992","1,483.00","1,483.00","1,483.00","1,483.00","","-1.26%"
"01/24/1992","1,502.00","1,502.00","1,502.00","1,502.00","","-0.92%"
"01/23/1992","1,516.00","1,516.00","1,516.00","1,516.00","","-0.98%"
"01/22/1992","1,531.00","1,531.00","1,531.00","1,531.00","","-0.20%"
"01/21/1992","1,534.00","1,534.00","1,534.00","1,534.00","","0.00%"
"01/20/1992","1,534.00","1,534.00","1,534.00","1,534.00","","0.20%"
"01/17/1992","1,531.00","1,531.00","1,531.00","1,531.00","","0.39%"
"01/16/1992","1,525.00","1,525.00","1,525.00","1,525.00","","0.26%"
"01/15/1992","1,521.00","1,521.00","1,521.00","1,521.00","","0.86%"
"01/14/1992","1,508.00","1,508.00","1,508.00","1,508.00","","0.94%"
"01/13/1992","1,494.00","1,494.00","1,494.00","1,494.00","","0.27%"
"01/10/1992","1,490.00","1,490.00","1,490.00","1,490.00","","0.40%"
"01/09/1992","1,484.00","1,484.00","1,484.00","1,484.00","","0.47%"
"01/08/1992","1,477.00","1,477.00","1,477.00","1,477.00","","0.07%"
"01/07/1992","1,476.00","1,476.00","1,476.00","1,476.00","","-0.20%"
"01/06/1992","1,479.00","1,479.00","1,479.00","1,479.00","","-0.67%"
"01/03/1992","1,489.00","1,489.00","1,489.00","1,489.00","","-0.13%"
"01/02/1992","1,491.00","1,491.00","1,491.00","1,491.00","","-0.20%"
"12/31/1991","1,494.00","1,494.00","1,494.00","1,494.00","","0.13%"
"12/30/1991","1,492.00","1,492.00","1,492.00","1,492.00","","-0.13%"
"12/24/1991","1,494.00","1,494.00","1,494.00","1,494.00","","-0.40%"
"12/23/1991","1,500.00","1,500.00","1,500.00","1,500.00","","-0.60%"
"12/20/1991","1,509.00","1,509.00","1,509.00","1,509.00","","-0.79%"
"12/19/1991","1,521.00","1,521.00","1,521.00","1,521.00","","-0.46%"
"12/18/1991","1,528.00","1,528.00","1,528.00","1,528.00","","-0.39%"
"12/17/1991","1,534.00","1,534.00","1,534.00","1,534.00","","-0.58%"
"12/16/1991","1,543.00","1,543.00","1,543.00","1,543.00","","-0.26%"
"12/13/1991","1,547.00","1,547.00","1,547.00","1,547.00","","-0.06%"
"12/12/1991","1,548.00","1,548.00","1,548.00","1,548.00","","-0.26%"
"12/11/1991","1,552.00","1,552.00","1,552.00","1,552.00","","-0.06%"
"12/10/1991","1,553.00","1,553.00","1,553.00","1,553.00","","-0.13%"
"12/09/1991","1,555.00","1,555.00","1,555.00","1,555.00","","-0.38%"
"12/06/1991","1,561.00","1,561.00","1,561.00","1,561.00","","-0.19%"
"12/05/1991","1,564.00","1,564.00","1,564.00","1,564.00","","-0.64%"
"12/04/1991","1,574.00","1,574.00","1,574.00","1,574.00","","-0.06%"
"12/03/1991","1,575.00","1,575.00","1,575.00","1,575.00","","-0.38%"
"12/02/1991","1,581.00","1,581.00","1,581.00","1,581.00","","-0.50%"
"11/29/1991","1,589.00","1,589.00","1,589.00","1,589.00","","-0.38%"
"11/28/1991","1,595.00","1,595.00","1,595.00","1,595.00","","-0.25%"
"11/27/1991","1,599.00","1,599.00","1,599.00","1,599.00","","-0.06%"
"11/26/1991","1,600.00","1,600.00","1,600.00","1,600.00","","-0.12%"
"11/25/1991","1,602.00","1,602.00","1,602.00","1,602.00","","0.31%"
"11/22/1991","1,597.00","1,597.00","1,597.00","1,597.00","","0.13%"
"11/21/1991","1,595.00","1,595.00","1,595.00","1,595.00","","-0.19%"
"11/20/1991","1,598.00","1,598.00","1,598.00","1,598.00","","-0.44%"
"11/19/1991","1,605.00","1,605.00","1,605.00","1,605.00","","-0.19%"
"11/18/1991","1,608.00","1,608.00","1,608.00","1,608.00","","-0.06%"
"11/15/1991","1,609.00","1,609.00","1,609.00","1,609.00","","-0.92%"
"11/14/1991","1,624.00","1,624.00","1,624.00","1,624.00","","-0.37%"
"11/13/1991","1,630.00","1,630.00","1,630.00","1,630.00","","-0.55%"
"11/12/1991","1,639.00","1,639.00","1,639.00","1,639.00","","-0.12%"
"11/11/1991","1,641.00","1,641.00","1,641.00","1,641.00","","-0.79%"
"11/08/1991","1,654.00","1,654.00","1,654.00","1,654.00","","0.00%"
"11/07/1991","1,654.00","1,654.00","1,654.00","1,654.00","","-0.30%"
"11/06/1991","1,659.00","1,659.00","1,659.00","1,659.00","","0.18%"
"11/05/1991","1,656.00","1,656.00","1,656.00","1,656.00","","0.18%"
"11/04/1991","1,653.00","1,653.00","1,653.00","1,653.00","","-0.06%"
"11/01/1991","1,654.00","1,654.00","1,654.00","1,654.00","","-0.06%"
"10/31/1991","1,655.00","1,655.00","1,655.00","1,655.00","","0.30%"
"10/30/1991","1,650.00","1,650.00","1,650.00","1,650.00","","-0.06%"
"10/29/1991","1,651.00","1,651.00","1,651.00","1,651.00","","0.06%"
"10/28/1991","1,650.00","1,650.00","1,650.00","1,650.00","","0.06%"
"10/25/1991","1,649.00","1,649.00","1,649.00","1,649.00","","0.12%"
"10/24/1991","1,647.00","1,647.00","1,647.00","1,647.00","","0.18%"
"10/23/1991","1,644.00","1,644.00","1,644.00","1,644.00","","0.06%"
"10/22/1991","1,643.00","1,643.00","1,643.00","1,643.00","","0.00%"
"10/21/1991","1,643.00","1,643.00","1,643.00","1,643.00","","0.24%"
"10/18/1991","1,639.00","1,639.00","1,639.00","1,639.00","","0.31%"
"10/17/1991","1,634.00","1,634.00","1,634.00","1,634.00","","0.80%"
"10/16/1991","1,621.00","1,621.00","1,621.00","1,621.00","","0.56%"
"10/15/1991","1,612.00","1,612.00","1,612.00","1,612.00","","0.44%"
"10/14/1991","1,605.00","1,605.00","1,605.00","1,605.00","","0.75%"
"10/11/1991","1,593.00","1,593.00","1,593.00","1,593.00","","0.89%"
"10/10/1991","1,579.00","1,579.00","1,579.00","1,579.00","","0.57%"
"10/09/1991","1,570.00","1,570.00","1,570.00","1,570.00","","0.45%"
"10/08/1991","1,563.00","1,563.00","1,563.00","1,563.00","","0.32%"
"10/07/1991","1,558.00","1,558.00","1,558.00","1,558.00","","0.45%"
"10/04/1991","1,551.00","1,551.00","1,551.00","1,551.00","","0.26%"
"10/03/1991","1,547.00","1,547.00","1,547.00","1,547.00","","0.32%"
"10/02/1991","1,542.00","1,542.00","1,542.00","1,542.00","","0.92%"
"10/01/1991","1,528.00","1,528.00","1,528.00","1,528.00","","0.26%"
"09/30/1991","1,524.00","1,524.00","1,524.00","1,524.00","","0.00%"
"09/27/1991","1,524.00","1,524.00","1,524.00","1,524.00","","0.00%"
"09/26/1991","1,524.00","1,524.00","1,524.00","1,524.00","","0.13%"
"09/25/1991","1,522.00","1,522.00","1,522.00","1,522.00","","-0.07%"
"09/24/1991","1,523.00","1,523.00","1,523.00","1,523.00","","-0.59%"
"09/23/1991","1,532.00","1,532.00","1,532.00","1,532.00","","-0.52%"
"09/20/1991","1,540.00","1,540.00","1,540.00","1,540.00","","-0.06%"
"09/19/1991","1,541.00","1,541.00","1,541.00","1,541.00","","-0.06%"
"09/18/1991","1,542.00","1,542.00","1,542.00","1,542.00","","-0.19%"
"09/17/1991","1,545.00","1,545.00","1,545.00","1,545.00","","-0.06%"
"09/16/1991","1,546.00","1,546.00","1,546.00","1,546.00","","-0.39%"
"09/13/1991","1,552.00","1,552.00","1,552.00","1,552.00","","-0.06%"
"09/12/1991","1,553.00","1,553.00","1,553.00","1,553.00","","0.06%"
"09/11/1991","1,552.00","1,552.00","1,552.00","1,552.00","","0.19%"
"09/10/1991","1,549.00","1,549.00","1,549.00","1,549.00","","0.13%"
"09/09/1991","1,547.00","1,547.00","1,547.00","1,547.00","","0.26%"
"09/06/1991","1,543.00","1,543.00","1,543.00","1,543.00","","-0.06%"
"09/05/1991","1,544.00","1,544.00","1,544.00","1,544.00","","0.06%"
"09/04/1991","1,543.00","1,543.00","1,543.00","1,543.00","","-0.19%"
"09/03/1991","1,546.00","1,546.00","1,546.00","1,546.00","","-0.13%"
"09/02/1991","1,548.00","1,548.00","1,548.00","1,548.00","","0.19%"
"08/30/1991","1,545.00","1,545.00","1,545.00","1,545.00","","0.78%"
"08/29/1991","1,533.00","1,533.00","1,533.00","1,533.00","","0.46%"
"08/28/1991","1,526.00","1,526.00","1,526.00","1,526.00","","0.33%"
"08/27/1991","1,521.00","1,521.00","1,521.00","1,521.00","","0.53%"
"08/23/1991","1,513.00","1,513.00","1,513.00","1,513.00","","0.46%"
"08/22/1991","1,506.00","1,506.00","1,506.00","1,506.00","","-0.33%"
"08/21/1991","1,511.00","1,511.00","1,511.00","1,511.00","","-0.59%"
"08/20/1991","1,520.00","1,520.00","1,520.00","1,520.00","","-0.39%"
"08/19/1991","1,526.00","1,526.00","1,526.00","1,526.00","","-0.26%"
"08/16/1991","1,530.00","1,530.00","1,530.00","1,530.00","","0.79%"
"08/15/1991","1,518.00","1,518.00","1,518.00","1,518.00","","1.74%"
"08/14/1991","1,492.00","1,492.00","1,492.00","1,492.00","","0.61%"
"08/13/1991","1,483.00","1,483.00","1,483.00","1,483.00","","0.68%"
"08/12/1991","1,473.00","1,473.00","1,473.00","1,473.00","","1.17%"
"08/09/1991","1,456.00","1,456.00","1,456.00","1,456.00","","0.97%"
"08/08/1991","1,442.00","1,442.00","1,442.00","1,442.00","","0.35%"
"08/07/1991","1,437.00","1,437.00","1,437.00","1,437.00","","0.07%"
"08/06/1991","1,436.00","1,436.00","1,436.00","1,436.00","","0.00%"
"08/05/1991","1,436.00","1,436.00","1,436.00","1,436.00","","-0.42%"
"08/02/1991","1,442.00","1,442.00","1,442.00","1,442.00","","-1.23%"
"08/01/1991","1,460.00","1,460.00","1,460.00","1,460.00","","-0.41%"
"07/31/1991","1,466.00","1,466.00","1,466.00","1,466.00","","-0.54%"
"07/30/1991","1,474.00","1,474.00","1,474.00","1,474.00","","-0.74%"
"07/29/1991","1,485.00","1,485.00","1,485.00","1,485.00","","-0.74%"
"07/26/1991","1,496.00","1,496.00","1,496.00","1,496.00","","-0.13%"
"07/25/1991","1,498.00","1,498.00","1,498.00","1,498.00","","-0.07%"
"07/24/1991","1,499.00","1,499.00","1,499.00","1,499.00","","-0.93%"
"07/23/1991","1,513.00","1,513.00","1,513.00","1,513.00","","-0.39%"
"07/22/1991","1,519.00","1,519.00","1,519.00","1,519.00","","-0.46%"
"07/19/1991","1,526.00","1,526.00","1,526.00","1,526.00","","0.20%"
"07/18/1991","1,523.00","1,523.00","1,523.00","1,523.00","","-0.39%"
"07/17/1991","1,529.00","1,529.00","1,529.00","1,529.00","","-0.52%"
"07/16/1991","1,537.00","1,537.00","1,537.00","1,537.00","","-0.32%"
"07/15/1991","1,542.00","1,542.00","1,542.00","1,542.00","","-1.22%"
"07/12/1991","1,561.00","1,561.00","1,561.00","1,561.00","","-1.58%"
"07/11/1991","1,586.00","1,586.00","1,586.00","1,586.00","","-1.18%"
"07/10/1991","1,605.00","1,605.00","1,605.00","1,605.00","","-1.89%"
"07/09/1991","1,636.00","1,636.00","1,636.00","1,636.00","","-0.79%"
"07/08/1991","1,649.00","1,649.00","1,649.00","1,649.00","","-0.84%"
"07/05/1991","1,663.00","1,663.00","1,663.00","1,663.00","","-0.66%"
"07/04/1991","1,674.00","1,674.00","1,674.00","1,674.00","","-0.89%"
"07/03/1991","1,689.00","1,689.00","1,689.00","1,689.00","","-0.35%"
"07/02/1991","1,695.00","1,695.00","1,695.00","1,695.00","","-0.24%"
"07/01/1991","1,699.00","1,699.00","1,699.00","1,699.00","","-0.23%"
"06/28/1991","1,703.00","1,703.00","1,703.00","1,703.00","","-0.18%"
"06/27/1991","1,706.00","1,706.00","1,706.00","1,706.00","","-0.12%"
"06/26/1991","1,708.00","1,708.00","1,708.00","1,708.00","","0.12%"
"06/25/1991","1,706.00","1,706.00","1,706.00","1,706.00","","0.35%"
"06/24/1991","1,700.00","1,700.00","1,700.00","1,700.00","","-0.18%"
"06/21/1991","1,703.00","1,703.00","1,703.00","1,703.00","","0.06%"
"06/20/1991","1,702.00","1,702.00","1,702.00","1,702.00","","-0.23%"
"06/19/1991","1,706.00","1,706.00","1,706.00","1,706.00","","0.12%"
"06/18/1991","1,704.00","1,704.00","1,704.00","1,704.00","","-0.12%"
"06/17/1991","1,706.00","1,706.00","1,706.00","1,706.00","","0.12%"
"06/14/1991","1,704.00","1,704.00","1,704.00","1,704.00","","0.18%"
"06/13/1991","1,701.00","1,701.00","1,701.00","1,701.00","","0.95%"
"06/12/1991","1,685.00","1,685.00","1,685.00","1,685.00","","0.42%"
"06/11/1991","1,678.00","1,678.00","1,678.00","1,678.00","","-0.36%"
"06/10/1991","1,684.00","1,684.00","1,684.00","1,684.00","","-0.65%"
"06/07/1991","1,695.00","1,695.00","1,695.00","1,695.00","","-0.70%"
"06/06/1991","1,707.00","1,707.00","1,707.00","1,707.00","","-1.61%"
"06/05/1991","1,735.00","1,735.00","1,735.00","1,735.00","","-0.97%"
"06/04/1991","1,752.00","1,752.00","1,752.00","1,752.00","","-0.34%"
"06/03/1991","1,758.00","1,758.00","1,758.00","1,758.00","","0.06%"
"05/31/1991","1,757.00","1,757.00","1,757.00","1,757.00","","0.57%"
"05/30/1991","1,747.00","1,747.00","1,747.00","1,747.00","","0.23%"
"05/29/1991","1,743.00","1,743.00","1,743.00","1,743.00","","0.52%"
"05/28/1991","1,734.00","1,734.00","1,734.00","1,734.00","","1.11%"
"05/24/1991","1,715.00","1,715.00","1,715.00","1,715.00","","0.94%"
"05/23/1991","1,699.00","1,699.00","1,699.00","1,699.00","","0.83%"
"05/22/1991","1,685.00","1,685.00","1,685.00","1,685.00","","0.48%"
"05/21/1991","1,677.00","1,677.00","1,677.00","1,677.00","","-1.29%"
"05/20/1991","1,699.00","1,699.00","1,699.00","1,699.00","","2.35%"
"05/17/1991","1,660.00","1,660.00","1,660.00","1,660.00","","0.67%"
"05/16/1991","1,649.00","1,649.00","1,649.00","1,649.00","","0.43%"
"05/15/1991","1,642.00","1,642.00","1,642.00","1,642.00","","0.18%"
"05/14/1991","1,639.00","1,639.00","1,639.00","1,639.00","","0.00%"
"05/13/1991","1,639.00","1,639.00","1,639.00","1,639.00","","0.18%"
"05/10/1991","1,636.00","1,636.00","1,636.00","1,636.00","","0.18%"
"05/09/1991","1,633.00","1,633.00","1,633.00","1,633.00","","0.43%"
"05/08/1991","1,626.00","1,626.00","1,626.00","1,626.00","","0.87%"
"05/07/1991","1,612.00","1,612.00","1,612.00","1,612.00","","-0.06%"
"05/03/1991","1,613.00","1,613.00","1,613.00","1,613.00","","-0.43%"
"05/02/1991","1,620.00","1,620.00","1,620.00","1,620.00","","-0.25%"
"05/01/1991","1,624.00","1,624.00","1,624.00","1,624.00","","-0.12%"
"04/30/1991","1,626.00","1,626.00","1,626.00","1,626.00","","-0.25%"
"04/29/1991","1,630.00","1,630.00","1,630.00","1,630.00","","0.00%"
"04/26/1991","1,630.00","1,630.00","1,630.00","1,630.00","","0.00%"
"04/25/1991","1,630.00","1,630.00","1,630.00","1,630.00","","-0.12%"
"04/24/1991","1,632.00","1,632.00","1,632.00","1,632.00","","2.00%"
"04/23/1991","1,600.00","1,600.00","1,600.00","1,600.00","","0.25%"
"04/22/1991","1,596.00","1,596.00","1,596.00","1,596.00","","0.63%"
"04/19/1991","1,586.00","1,586.00","1,586.00","1,586.00","","0.44%"
"04/18/1991","1,579.00","1,579.00","1,579.00","1,579.00","","-0.06%"
"04/17/1991","1,580.00","1,580.00","1,580.00","1,580.00","","-0.13%"
"04/16/1991","1,582.00","1,582.00","1,582.00","1,582.00","","-0.06%"
"04/15/1991","1,583.00","1,583.00","1,583.00","1,583.00","","-0.31%"
"04/12/1991","1,588.00","1,588.00","1,588.00","1,588.00","","0.00%"
"04/11/1991","1,588.00","1,588.00","1,588.00","1,588.00","","-0.31%"
"04/10/1991","1,593.00","1,593.00","1,593.00","1,593.00","","-1.12%"
"04/09/1991","1,611.00","1,611.00","1,611.00","1,611.00","","0.19%"
"04/08/1991","1,608.00","1,608.00","1,608.00","1,608.00","","0.63%"
"04/05/1991","1,598.00","1,598.00","1,598.00","1,598.00","","0.06%"
"04/04/1991","1,597.00","1,597.00","1,597.00","1,597.00","","0.06%"
"04/03/1991","1,596.00","1,596.00","1,596.00","1,596.00","","-0.19%"
"04/02/1991","1,599.00","1,599.00","1,599.00","1,599.00","","-0.62%"
"03/28/1991","1,609.00","1,609.00","1,609.00","1,609.00","","-2.19%"
"03/27/1991","1,645.00","1,645.00","1,645.00","1,645.00","","-1.50%"
"03/26/1991","1,670.00","1,670.00","1,670.00","1,670.00","","-1.24%"
"03/25/1991","1,691.00","1,691.00","1,691.00","1,691.00","","-1.17%"
"03/22/1991","1,711.00","1,711.00","1,711.00","1,711.00","","-0.41%"
"03/21/1991","1,718.00","1,718.00","1,718.00","1,718.00","","-0.29%"
"03/20/1991","1,723.00","1,723.00","1,723.00","1,723.00","","-0.52%"
"03/19/1991","1,732.00","1,732.00","1,732.00","1,732.00","","-0.80%"
"03/18/1991","1,746.00","1,746.00","1,746.00","1,746.00","","-0.85%"
"03/15/1991","1,761.00","1,761.00","1,761.00","1,761.00","","-0.51%"
"03/14/1991","1,770.00","1,770.00","1,770.00","1,770.00","","-0.56%"
"03/13/1991","1,780.00","1,780.00","1,780.00","1,780.00","","0.51%"
"03/12/1991","1,771.00","1,771.00","1,771.00","1,771.00","","0.45%"
"03/11/1991","1,763.00","1,763.00","1,763.00","1,763.00","","0.00%"
"03/08/1991","1,763.00","1,763.00","1,763.00","1,763.00","","0.34%"
"03/07/1991","1,757.00","1,757.00","1,757.00","1,757.00","","0.75%"
"03/06/1991","1,744.00","1,744.00","1,744.00","1,744.00","","1.04%"
"03/05/1991","1,726.00","1,726.00","1,726.00","1,726.00","","0.70%"
"03/04/1991","1,714.00","1,714.00","1,714.00","1,714.00","","0.41%"
"03/01/1991","1,707.00","1,707.00","1,707.00","1,707.00","","0.18%"
"02/28/1991","1,704.00","1,704.00","1,704.00","1,704.00","","0.12%"
"02/27/1991","1,702.00","1,702.00","1,702.00","1,702.00","","1.31%"
"02/26/1991","1,680.00","1,680.00","1,680.00","1,680.00","","0.36%"
"02/25/1991","1,674.00","1,674.00","1,674.00","1,674.00","","0.18%"
"02/22/1991","1,671.00","1,671.00","1,671.00","1,671.00","","0.42%"
"02/21/1991","1,664.00","1,664.00","1,664.00","1,664.00","","0.60%"
